,sancion,causa,dependencia,genero,ingreso,puesto,c,value
1212,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,1568328.0,Director,2,1
1213,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,1578444.0,Director,2,1
1214,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,1567716.0,Director,2,1
1215,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,1567716.0,Director,2,1
1216,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,4168980.0,Director,0,1
1217,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,1610600.0,Director,0,1
1218,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,1610600.0,Director,0,1
1219,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,3615780.0,Director,0,1
1220,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,4079736.0,Director,0,1
1221,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,4848768.0,Director,1,1
1222,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,4848768.0,Director,1,1
1223,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,3374628.0,Director,0,1
1224,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,3374628.0,Director,0,1
1225,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,235940.0,Director,0,1
1226,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,1048176.0,Director,0,1
1227,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,1020720.0,Director,0,1
1228,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,1057068.0,Director,0,1
1229,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,1116072.0,Director,0,1
1230,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,1101240.0,Director,0,1
1231,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,1101240.0,Director,0,1
1232,Destitución,NEPOTISMO,Salud,Mujer,1101240.0,Jefe Departamento,2,1
1233,Destitución,NEPOTISMO,Salud,Mujer,105560.0,Jefe Departamento,2,1
1234,Destitución,NEPOTISMO,Salud,Mujer,506688.0,Jefe Departamento,2,1
1235,Destitución,NEPOTISMO,Salud,Mujer,506688.0,Jefe Departamento,2,1
1236,Destitución,NEPOTISMO,Salud,Mujer,506688.0,Jefe Departamento,2,1
1237,Destitución,NEPOTISMO,Salud,Mujer,506688.0,Jefe Departamento,2,1
1238,Destitución,NEPOTISMO,Salud,Mujer,506688.0,Jefe Departamento,2,1
1239,Destitución,NEPOTISMO,Salud,Mujer,506688.0,Jefe Departamento,2,1
1240,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,506688.0,Director,2,1
1241,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,5566908.0,Director,1,1
1242,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,5598816.0,Director,1,1
1243,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,1901830.0,Director,2,1
1244,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,5129328.0,Director,1,1
1245,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,5574924.0,Director,1,1
1246,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,5714820.0,Director,1,1
1247,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,5714820.0,Director,1,1
1248,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,5714820.0,Director,1,1
1249,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,105560.0,Director,2,1
1250,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,506688.0,Director,2,1
1251,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,506688.0,Director,2,1
1252,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,506688.0,Director,2,1
1253,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,506688.0,Director,2,1
1254,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,506688.0,Director,2,1
1255,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,506688.0,Director,2,1
1256,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,506688.0,Administrador,3,1
1257,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,263420.0,Administrador,3,1
1258,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,1026576.0,Administrador,3,1
1259,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,1098984.0,Administrador,3,1
1260,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,1071084.0,Administrador,3,1
1261,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,1129008.0,Administrador,3,1
1262,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,968208.0,Administrador,3,1
1263,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,968208.0,Administrador,3,1
1264,Acta Administrativa,NEPOTISMO,Arte y Cultura,Hombre,968208.0,Jefe Departamento,0,1
1265,Acta Administrativa,NEPOTISMO,Arte y Cultura,Hombre,600000.0,Jefe Departamento,0,1
1266,Acta Administrativa,NEPOTISMO,Arte y Cultura,Hombre,600000.0,Jefe Departamento,0,1
1267,Acta Administrativa,NEPOTISMO,Arte y Cultura,Hombre,125000.0,Jefe Departamento,0,1
1268,Acta Administrativa,NEPOTISMO,Arte y Cultura,Hombre,600000.0,Jefe Departamento,0,1
1269,Acta Administrativa,NEPOTISMO,Arte y Cultura,Hombre,600000.0,Jefe Departamento,0,1
1270,Acta Administrativa,NEPOTISMO,Arte y Cultura,Hombre,600000.0,Jefe Departamento,0,1
1271,Acta Administrativa,NEPOTISMO,Arte y Cultura,Hombre,600000.0,Jefe Departamento,0,1
1272,Susupención,NEPOTISMO,Energía,Mujer,105560.0,Jefe Departamento,2,1
1273,Susupención,NEPOTISMO,Energía,Mujer,105560.0,Jefe Departamento,2,1
1274,Susupención,NEPOTISMO,Energía,Mujer,506688.0,Jefe Departamento,2,1
1275,Susupención,NEPOTISMO,Energía,Mujer,506688.0,Jefe Departamento,2,1
1276,Susupención,NEPOTISMO,Energía,Mujer,506688.0,Jefe Departamento,2,1
1277,Susupención,NEPOTISMO,Energía,Mujer,506688.0,Jefe Departamento,2,1
1278,Susupención,NEPOTISMO,Energía,Mujer,506688.0,Jefe Departamento,2,1
1279,Susupención,NEPOTISMO,Energía,Mujer,506688.0,Jefe Departamento,2,1
1280,Sanción Económica,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,506688.0,Director,2,1
1281,Sanción Económica,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,1393885.0,Director,2,1
1282,Sanción Económica,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,4095276.0,Director,1,1
1283,Sanción Económica,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,4558056.0,Director,1,1
1284,Sanción Económica,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,4672428.0,Director,1,1
1285,Sanción Económica,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,3952152.0,Director,1,1
1286,Sanción Económica,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,4753548.0,Director,1,1
1287,Sanción Económica,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,4753548.0,Director,1,1
1288,Susupención,CONFLICTO DE INTERÉS,Servicios,Mujer,4753548.0,Director,1,1
1289,Susupención,CONFLICTO DE INTERÉS,Servicios,Mujer,260235.0,Director,2,1
1290,Susupención,CONFLICTO DE INTERÉS,Servicios,Mujer,1085388.0,Director,2,1
1291,Susupención,CONFLICTO DE INTERÉS,Servicios,Mujer,1084368.0,Director,2,1
1292,Susupención,CONFLICTO DE INTERÉS,Servicios,Mujer,1196568.0,Director,2,1
1293,Susupención,CONFLICTO DE INTERÉS,Servicios,Mujer,1073376.0,Director,2,1
1294,Susupención,CONFLICTO DE INTERÉS,Servicios,Mujer,1201740.0,Director,2,1
1295,Susupención,CONFLICTO DE INTERÉS,Servicios,Mujer,1201740.0,Director,2,1
1296,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1201740.0,Administrador,3,1
1297,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,266460.0,Administrador,3,1
1298,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1183068.0,Administrador,3,1
1299,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1199772.0,Administrador,3,1
1300,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1149660.0,Administrador,3,1
1301,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1079160.0,Administrador,3,1
1302,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1075428.0,Administrador,3,1
1303,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1075428.0,Administrador,3,1
1304,Destitución,NEPOTISMO,Comunicación y Transporte,Hombre,1075428.0,Jefe Departamento,0,1
1305,Destitución,NEPOTISMO,Comunicación y Transporte,Hombre,126855.0,Jefe Departamento,0,1
1306,Destitución,NEPOTISMO,Comunicación y Transporte,Hombre,608904.0,Jefe Departamento,0,1
1307,Destitución,NEPOTISMO,Comunicación y Transporte,Hombre,608904.0,Jefe Departamento,0,1
1308,Destitución,NEPOTISMO,Comunicación y Transporte,Hombre,608904.0,Jefe Departamento,0,1
1309,Destitución,NEPOTISMO,Comunicación y Transporte,Hombre,608904.0,Jefe Departamento,0,1
1310,Destitución,NEPOTISMO,Comunicación y Transporte,Hombre,608904.0,Jefe Departamento,0,1
1311,Destitución,NEPOTISMO,Comunicación y Transporte,Hombre,608904.0,Jefe Departamento,0,1
1312,Destitución,COHECHO,Educación e Investigación,Mujer,608904.0,Director,2,1
1313,Destitución,COHECHO,Educación e Investigación,Mujer,285710.0,Director,2,1
1314,Destitución,COHECHO,Educación e Investigación,Mujer,1206384.0,Director,2,1
1315,Destitución,COHECHO,Educación e Investigación,Mujer,1221228.0,Director,2,1
1316,Destitución,COHECHO,Educación e Investigación,Mujer,1215504.0,Director,2,1
1317,Destitución,COHECHO,Educación e Investigación,Mujer,1219500.0,Director,2,1
1318,Destitución,COHECHO,Educación e Investigación,Mujer,1103868.0,Director,2,1
1319,Destitución,COHECHO,Educación e Investigación,Mujer,1103868.0,Director,2,1
1320,Inhabilitación,CONFLICTO DE INTERÉS,Salud,Mujer,1103868.0,Analista,2,1
1321,Inhabilitación,CONFLICTO DE INTERÉS,Salud,Mujer,125000.0,Analista,2,1
1322,Inhabilitación,CONFLICTO DE INTERÉS,Salud,Mujer,600000.0,Analista,2,1
1323,Inhabilitación,CONFLICTO DE INTERÉS,Salud,Mujer,600000.0,Analista,2,1
1324,Inhabilitación,CONFLICTO DE INTERÉS,Salud,Mujer,600000.0,Analista,2,1
1325,Inhabilitación,CONFLICTO DE INTERÉS,Salud,Mujer,600000.0,Analista,2,1
1326,Inhabilitación,CONFLICTO DE INTERÉS,Salud,Mujer,600000.0,Analista,2,1
1327,Inhabilitación,CONFLICTO DE INTERÉS,Salud,Mujer,600000.0,Analista,2,1
1328,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,1630045.0,Director,0,1
1329,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,1630045.0,Director,0,1
1330,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,4363440.0,Director,1,1
1331,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,4013676.0,Director,1,1
1332,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,4372716.0,Director,1,1
1333,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,4220316.0,Director,1,1
1334,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,4220316.0,Director,1,1
1335,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,4354248.0,Director,1,1
1336,Indemnización Resarcitoria,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,4354248.0,Secretario de Estado,1,1
1337,Indemnización Resarcitoria,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,1757225.0,Secretario de Estado,2,1
1338,Indemnización Resarcitoria,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,6190248.0,Secretario de Estado,1,1
1339,Indemnización Resarcitoria,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,6028368.0,Secretario de Estado,1,1
1340,Indemnización Resarcitoria,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,5602572.0,Secretario de Estado,1,1
1341,Indemnización Resarcitoria,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,6299832.0,Secretario de Estado,1,1
1342,Indemnización Resarcitoria,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,6292008.0,Secretario de Estado,1,1
1343,Indemnización Resarcitoria,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,6292008.0,Secretario de Estado,1,1
1344,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Servicios,Hombre,6292008.0,Jefe Departamento,1,1
1345,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Servicios,Hombre,608904.0,Jefe Departamento,3,1
1346,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Servicios,Hombre,126855.0,Jefe Departamento,3,1
1347,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Servicios,Hombre,608904.0,Jefe Departamento,3,1
1348,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Servicios,Hombre,608904.0,Jefe Departamento,3,1
1349,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Servicios,Hombre,608904.0,Jefe Departamento,3,1
1350,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Servicios,Hombre,608904.0,Jefe Departamento,3,1
1351,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Servicios,Hombre,608904.0,Jefe Departamento,3,1
1352,Inhabilitación,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,608904.0,Jefe Departamento,0,1
1353,Inhabilitación,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,105560.0,Jefe Departamento,0,1
1354,Inhabilitación,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,506688.0,Jefe Departamento,0,1
1355,Inhabilitación,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,506688.0,Jefe Departamento,0,1
1356,Inhabilitación,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,506688.0,Jefe Departamento,0,1
1357,Inhabilitación,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,506688.0,Jefe Departamento,0,1
1358,Inhabilitación,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,506688.0,Jefe Departamento,0,1
1359,Inhabilitación,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,506688.0,Jefe Departamento,0,1
1360,Multa,DESVÍO DE RECURSOS,Medio Ambiente,Mujer,105560.0,Analista,2,1
1361,Multa,DESVÍO DE RECURSOS,Medio Ambiente,Mujer,506688.0,Analista,2,1
1362,Multa,DESVÍO DE RECURSOS,Medio Ambiente,Mujer,506688.0,Analista,2,1
1363,Multa,DESVÍO DE RECURSOS,Medio Ambiente,Mujer,506688.0,Analista,2,1
1364,Multa,DESVÍO DE RECURSOS,Medio Ambiente,Mujer,506688.0,Analista,2,1
1365,Multa,DESVÍO DE RECURSOS,Medio Ambiente,Mujer,506688.0,Analista,2,1
1366,Multa,DESVÍO DE RECURSOS,Medio Ambiente,Mujer,506688.0,Analista,2,1
1367,Multa,DESVÍO DE RECURSOS,Medio Ambiente,Mujer,506688.0,Analista,2,1
1368,Multa,PECULADO,Servicios,Hombre,506688.0,Director,0,1
1369,Multa,PECULADO,Servicios,Hombre,234895.0,Director,0,1
1370,Multa,PECULADO,Servicios,Hombre,1076388.0,Director,0,1
1371,Multa,PECULADO,Servicios,Hombre,1048416.0,Director,0,1
1372,Multa,PECULADO,Servicios,Hombre,1082892.0,Director,0,1
1373,Multa,PECULADO,Servicios,Hombre,968232.0,Director,0,1
1374,Multa,PECULADO,Servicios,Hombre,968232.0,Director,0,1
1375,Multa,PECULADO,Servicios,Hombre,999432.0,Director,0,1
1376,Acta Administrativa,CONTRATACIÓN INDEBIDA,Salud,Mujer,999432.0,Director,2,1
1377,Acta Administrativa,CONTRATACIÓN INDEBIDA,Salud,Mujer,376760.0,Director,2,1
1378,Acta Administrativa,CONTRATACIÓN INDEBIDA,Salud,Mujer,1569432.0,Director,2,1
1379,Acta Administrativa,CONTRATACIÓN INDEBIDA,Salud,Mujer,1656576.0,Director,2,1
1380,Acta Administrativa,CONTRATACIÓN INDEBIDA,Salud,Mujer,1532196.0,Director,2,1
1381,Acta Administrativa,CONTRATACIÓN INDEBIDA,Salud,Mujer,1578036.0,Director,2,1
1382,Acta Administrativa,CONTRATACIÓN INDEBIDA,Salud,Mujer,1512468.0,Director,2,1
1383,Acta Administrativa,CONTRATACIÓN INDEBIDA,Salud,Mujer,1512468.0,Director,2,1
1384,Acta Administrativa,ABUSO DE FUNCIONES,Gobernanza y Justicia,Mujer,1512468.0,Titular,2,1
1385,Acta Administrativa,ABUSO DE FUNCIONES,Gobernanza y Justicia,Mujer,1613455.0,Titular,2,1
1386,Acta Administrativa,ABUSO DE FUNCIONES,Gobernanza y Justicia,Mujer,4316400.0,Titular,1,1
1387,Acta Administrativa,ABUSO DE FUNCIONES,Gobernanza y Justicia,Mujer,5380092.0,Titular,1,1
1388,Acta Administrativa,ABUSO DE FUNCIONES,Gobernanza y Justicia,Mujer,4567104.0,Titular,1,1
1389,Acta Administrativa,ABUSO DE FUNCIONES,Gobernanza y Justicia,Mujer,4436472.0,Titular,1,1
1390,Acta Administrativa,ABUSO DE FUNCIONES,Gobernanza y Justicia,Mujer,4880388.0,Titular,1,1
1391,Acta Administrativa,ABUSO DE FUNCIONES,Gobernanza y Justicia,Mujer,4880388.0,Titular,1,1
1392,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Medio Ambiente,Mujer,4880388.0,Administrador,1,1
1393,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Medio Ambiente,Mujer,1509240.0,Administrador,2,1
1394,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Medio Ambiente,Mujer,368185.0,Administrador,2,1
1395,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Medio Ambiente,Mujer,1588140.0,Administrador,2,1
1396,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Medio Ambiente,Mujer,1486932.0,Administrador,2,1
1397,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Medio Ambiente,Mujer,1603572.0,Administrador,2,1
1398,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Medio Ambiente,Mujer,1603572.0,Administrador,2,1
1399,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Medio Ambiente,Mujer,1522008.0,Administrador,2,1
1400,Destitución,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Hombre,1522008.0,Jefe Departamento,0,1
1401,Destitución,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Hombre,506688.0,Jefe Departamento,0,1
1402,Destitución,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Hombre,105560.0,Jefe Departamento,0,1
1403,Destitución,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Hombre,506688.0,Jefe Departamento,0,1
1404,Destitución,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Hombre,506688.0,Jefe Departamento,0,1
1405,Destitución,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Hombre,506688.0,Jefe Departamento,0,1
1406,Destitución,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Hombre,506688.0,Jefe Departamento,0,1
1407,Destitución,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Hombre,506688.0,Jefe Departamento,0,1
1408,Indemnización Resarcitoria,PECULADO,Educación e Investigación,Hombre,506688.0,Administrador,0,1
1409,Indemnización Resarcitoria,PECULADO,Educación e Investigación,Hombre,352490.0,Administrador,0,1
1410,Indemnización Resarcitoria,PECULADO,Educación e Investigación,Hombre,1484004.0,Administrador,0,1
1411,Indemnización Resarcitoria,PECULADO,Educación e Investigación,Hombre,1549704.0,Administrador,0,1
1412,Indemnización Resarcitoria,PECULADO,Educación e Investigación,Hombre,1560180.0,Administrador,0,1
1413,Indemnización Resarcitoria,PECULADO,Educación e Investigación,Hombre,1544448.0,Administrador,0,1
1414,Indemnización Resarcitoria,PECULADO,Educación e Investigación,Hombre,1531164.0,Administrador,0,1
1415,Indemnización Resarcitoria,PECULADO,Educación e Investigación,Hombre,1531164.0,Administrador,0,1
1416,Inhabilitación,COHECHO,Servicios,Hombre,1531164.0,Administrador,0,1
1417,Inhabilitación,COHECHO,Servicios,Hombre,1613496.0,Administrador,0,1
1418,Inhabilitación,COHECHO,Servicios,Hombre,314045.0,Administrador,0,1
1419,Inhabilitación,COHECHO,Servicios,Hombre,1588956.0,Administrador,0,1
1420,Inhabilitación,COHECHO,Servicios,Hombre,1448964.0,Administrador,0,1
1421,Inhabilitación,COHECHO,Servicios,Hombre,1601652.0,Administrador,0,1
1422,Inhabilitación,COHECHO,Servicios,Hombre,1452000.0,Administrador,0,1
1423,Inhabilitación,COHECHO,Servicios,Hombre,1452000.0,Administrador,0,1
1424,Sanción Económica,NEPOTISMO,Servicios,Hombre,1452000.0,Jefe Departamento,0,1
1425,Sanción Económica,NEPOTISMO,Servicios,Hombre,126855.0,Jefe Departamento,0,1
1426,Sanción Económica,NEPOTISMO,Servicios,Hombre,608904.0,Jefe Departamento,0,1
1427,Sanción Económica,NEPOTISMO,Servicios,Hombre,608904.0,Jefe Departamento,0,1
1428,Sanción Económica,NEPOTISMO,Servicios,Hombre,608904.0,Jefe Departamento,0,1
1429,Sanción Económica,NEPOTISMO,Servicios,Hombre,608904.0,Jefe Departamento,0,1
1430,Sanción Económica,NEPOTISMO,Servicios,Hombre,608904.0,Jefe Departamento,0,1
1431,Sanción Económica,NEPOTISMO,Servicios,Hombre,608904.0,Jefe Departamento,0,1
1432,Sanción Económica,NEPOTISMO,Salud,Hombre,160000.0,Jefe Departamento,0,1
1433,Sanción Económica,NEPOTISMO,Salud,Hombre,160000.0,Jefe Departamento,0,1
1434,Sanción Económica,NEPOTISMO,Salud,Hombre,768000.0,Jefe Departamento,0,1
1435,Sanción Económica,NEPOTISMO,Salud,Hombre,768000.0,Jefe Departamento,0,1
1436,Sanción Económica,NEPOTISMO,Salud,Hombre,768000.0,Jefe Departamento,0,1
1437,Sanción Económica,NEPOTISMO,Salud,Hombre,768000.0,Jefe Departamento,0,1
1438,Sanción Económica,NEPOTISMO,Salud,Hombre,768000.0,Jefe Departamento,0,1
1439,Sanción Económica,NEPOTISMO,Salud,Hombre,768000.0,Jefe Departamento,0,1
1440,Destitución,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,768000.0,Secretario de Estado,2,1
