,autoridadSancionadora,sancion,causa,dependencia,genero,puesto,multa,ingreso,value
1141,Tribunal,SUSPENSION,PECULADO,Comunicación y Transporte,Hombre,Director de Area,5769.0,1453440.0,1
1142,Tribunal,SUSPENSION,PECULADO,Comunicación y Transporte,Hombre,Director de Area,5769.0,1565592.0,1
1143,Tribunal,SUSPENSION,PECULADO,Comunicación y Transporte,Hombre,Director de Area,5769.0,1565592.0,1
1144,Tribunal,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Mujer,Titular de Unidad,5769.0,1565592.0,1
1145,Tribunal,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Mujer,Titular de Unidad,5769.0,6595560.0,1
1146,Tribunal,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Mujer,Titular de Unidad,5769.0,1467590.0,1
1147,Tribunal,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Mujer,Titular de Unidad,5769.0,6480108.0,1
1148,Tribunal,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Mujer,Titular de Unidad,5769.0,5820372.0,1
1149,Tribunal,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Mujer,Titular de Unidad,5769.0,6448500.0,1
1150,Tribunal,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Mujer,Titular de Unidad,5769.0,6233340.0,1
1151,Tribunal,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Mujer,Titular de Unidad,5769.0,6233340.0,1
1152,Organo de Control Interno,MULTADO,ENRIQUECIMIENTO OCULTO,Salud,Hombre,Director General Paraestatal B,6458.0,6233340.0,1
1153,Organo de Control Interno,MULTADO,ENRIQUECIMIENTO OCULTO,Salud,Hombre,Director General Paraestatal B,6458.0,1979735.0,1
1154,Organo de Control Interno,MULTADO,ENRIQUECIMIENTO OCULTO,Salud,Hombre,Director General Paraestatal B,6458.0,6306840.0,1
1155,Organo de Control Interno,MULTADO,ENRIQUECIMIENTO OCULTO,Salud,Hombre,Director General Paraestatal B,6458.0,7046856.0,1
1156,Organo de Control Interno,MULTADO,ENRIQUECIMIENTO OCULTO,Salud,Hombre,Director General Paraestatal B,6458.0,6273876.0,1
1157,Organo de Control Interno,MULTADO,ENRIQUECIMIENTO OCULTO,Salud,Hombre,Director General Paraestatal B,6458.0,6176448.0,1
1158,Organo de Control Interno,MULTADO,ENRIQUECIMIENTO OCULTO,Salud,Hombre,Director General Paraestatal B,6458.0,6228684.0,1
1159,Organo de Control Interno,MULTADO,ENRIQUECIMIENTO OCULTO,Salud,Hombre,Director General Paraestatal B,6458.0,6228684.0,1
1160,Contraloría Interna,ACTA ADMINISTRATIVA,COHECHO,Arte y Cultura,Mujer,Subdirector de Area,6458.0,506688.0,1
1161,Contraloría Interna,ACTA ADMINISTRATIVA,COHECHO,Arte y Cultura,Mujer,Subdirector de Area,6458.0,506688.0,1
1162,Contraloría Interna,ACTA ADMINISTRATIVA,COHECHO,Arte y Cultura,Mujer,Subdirector de Area,6458.0,105560.0,1
1163,Contraloría Interna,ACTA ADMINISTRATIVA,COHECHO,Arte y Cultura,Mujer,Subdirector de Area,6458.0,506688.0,1
1164,Contraloría Interna,ACTA ADMINISTRATIVA,COHECHO,Arte y Cultura,Mujer,Subdirector de Area,6458.0,506688.0,1
1165,Contraloría Interna,ACTA ADMINISTRATIVA,COHECHO,Arte y Cultura,Mujer,Subdirector de Area,6458.0,506688.0,1
1166,Contraloría Interna,ACTA ADMINISTRATIVA,COHECHO,Arte y Cultura,Mujer,Subdirector de Area,6458.0,506688.0,1
1167,Contraloría Interna,ACTA ADMINISTRATIVA,COHECHO,Arte y Cultura,Mujer,Subdirector de Area,6458.0,506688.0,1
1168,OIC,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,Analista,6458.0,506688.0,1
1169,OIC,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,Analista,6458.0,608904.0,1
1170,OIC,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,Analista,6458.0,126855.0,1
1171,OIC,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,Analista,6458.0,608904.0,1
1172,OIC,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,Analista,6458.0,608904.0,1
1173,OIC,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,Analista,6458.0,608904.0,1
1174,OIC,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,Analista,6458.0,608904.0,1
1175,OIC,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,Analista,6458.0,608904.0,1
1176,Organo de Control Interno,INHABILITADO,NEPOTISMO,Salud,Hombre,Subadministrador,6458.0,608904.0,1
1177,Organo de Control Interno,INHABILITADO,NEPOTISMO,Salud,Hombre,Subadministrador,6458.0,322935.0,1
1178,Organo de Control Interno,INHABILITADO,NEPOTISMO,Salud,Hombre,Subadministrador,6458.0,1620780.0,1
1179,Organo de Control Interno,INHABILITADO,NEPOTISMO,Salud,Hombre,Subadministrador,6458.0,1555140.0,1
1180,Organo de Control Interno,INHABILITADO,NEPOTISMO,Salud,Hombre,Subadministrador,6458.0,1508040.0,1
1181,Organo de Control Interno,INHABILITADO,NEPOTISMO,Salud,Hombre,Subadministrador,6458.0,1635456.0,1
1182,Organo de Control Interno,INHABILITADO,NEPOTISMO,Salud,Hombre,Subadministrador,6458.0,1608780.0,1
1183,Organo de Control Interno,INHABILITADO,NEPOTISMO,Salud,Hombre,Subadministrador,6458.0,1608780.0,1
1184,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal C,6458.0,1608780.0,1
1185,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal C,6458.0,1287160.0,1
1186,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal C,6458.0,4394760.0,1
1187,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal C,6458.0,4127424.0,1
1188,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal C,6458.0,3981396.0,1
1189,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal C,6458.0,4054752.0,1
1190,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal C,6458.0,4437480.0,1
1191,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal C,6458.0,4437480.0,1
1192,Organo de Control Interno,ACTA ADMINISTRATIVA,COHECHO,Salud,Mujer,Director General Paraestatal B,6458.0,1342375.0,1
1193,Organo de Control Interno,ACTA ADMINISTRATIVA,COHECHO,Salud,Mujer,Director General Paraestatal B,6458.0,1342375.0,1
1194,Organo de Control Interno,ACTA ADMINISTRATIVA,COHECHO,Salud,Mujer,Director General Paraestatal B,6458.0,4356492.0,1
1195,Organo de Control Interno,ACTA ADMINISTRATIVA,COHECHO,Salud,Mujer,Director General Paraestatal B,6458.0,3696348.0,1
1196,Organo de Control Interno,ACTA ADMINISTRATIVA,COHECHO,Salud,Mujer,Director General Paraestatal B,6458.0,3904404.0,1
1197,Organo de Control Interno,ACTA ADMINISTRATIVA,COHECHO,Salud,Mujer,Director General Paraestatal B,6458.0,3768480.0,1
1198,Organo de Control Interno,ACTA ADMINISTRATIVA,COHECHO,Salud,Mujer,Director General Paraestatal B,6458.0,3768480.0,1
1199,Organo de Control Interno,ACTA ADMINISTRATIVA,COHECHO,Salud,Mujer,Director General Paraestatal B,6458.0,4634244.0,1
1200,Organo de Control Interno,MULTADO,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,Director General Paraestatal A,16776.0,4634244.0,1
1201,Organo de Control Interno,MULTADO,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,Director General Paraestatal A,16776.0,1880330.0,1
1202,Organo de Control Interno,MULTADO,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,Director General Paraestatal A,16776.0,6665316.0,1
1203,Organo de Control Interno,MULTADO,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,Director General Paraestatal A,16776.0,6107040.0,1
1204,Organo de Control Interno,MULTADO,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,Director General Paraestatal A,16776.0,6372228.0,1
1205,Organo de Control Interno,MULTADO,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,Director General Paraestatal A,16776.0,5398464.0,1
1206,Organo de Control Interno,MULTADO,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,Director General Paraestatal A,16776.0,5398464.0,1
1207,Organo de Control Interno,MULTADO,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,Director General Paraestatal A,16776.0,6893832.0,1
1208,Contraloría Interna,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Subdirector de Area,16776.0,6893832.0,1
1209,Contraloría Interna,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Subdirector de Area,16776.0,1588392.0,1
1210,Contraloría Interna,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Subdirector de Area,16776.0,1518264.0,1
1211,Contraloría Interna,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Subdirector de Area,16776.0,364950.0,1
1212,Contraloría Interna,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Subdirector de Area,16776.0,1568328.0,1
1213,Contraloría Interna,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Subdirector de Area,16776.0,1578444.0,1
1214,Contraloría Interna,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Subdirector de Area,16776.0,1567716.0,1
1215,Contraloría Interna,DESTITUCION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Subdirector de Area,16776.0,1567716.0,1
1216,OIC,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,Director General Paraestatal A,26032.0,4168980.0,1
1217,OIC,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,Director General Paraestatal A,26032.0,1610600.0,1
1218,OIC,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,Director General Paraestatal A,26032.0,1610600.0,1
1219,OIC,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,Director General Paraestatal A,26032.0,3615780.0,1
1220,OIC,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,Director General Paraestatal A,26032.0,4079736.0,1
1221,OIC,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,Director General Paraestatal A,26032.0,4848768.0,1
1222,OIC,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,Director General Paraestatal A,26032.0,4848768.0,1
1223,OIC,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,Director General Paraestatal A,26032.0,3374628.0,1
1224,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,27817.0,3374628.0,1
1225,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,27817.0,235940.0,1
1226,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,27817.0,1048176.0,1
1227,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,27817.0,1020720.0,1
1228,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,27817.0,1057068.0,1
1229,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,27817.0,1116072.0,1
1230,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,27817.0,1101240.0,1
1231,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,27817.0,1101240.0,1
1232,Organo de Control Interno,DESTITUCION,NEPOTISMO,Salud,Mujer,Jefe de Departamento,27817.0,1101240.0,1
1233,Organo de Control Interno,DESTITUCION,NEPOTISMO,Salud,Mujer,Jefe de Departamento,27817.0,105560.0,1
1234,Organo de Control Interno,DESTITUCION,NEPOTISMO,Salud,Mujer,Jefe de Departamento,27817.0,506688.0,1
1235,Organo de Control Interno,DESTITUCION,NEPOTISMO,Salud,Mujer,Jefe de Departamento,27817.0,506688.0,1
1236,Organo de Control Interno,DESTITUCION,NEPOTISMO,Salud,Mujer,Jefe de Departamento,27817.0,506688.0,1
1237,Organo de Control Interno,DESTITUCION,NEPOTISMO,Salud,Mujer,Jefe de Departamento,27817.0,506688.0,1
1238,Organo de Control Interno,DESTITUCION,NEPOTISMO,Salud,Mujer,Jefe de Departamento,27817.0,506688.0,1
1239,Organo de Control Interno,DESTITUCION,NEPOTISMO,Salud,Mujer,Jefe de Departamento,27817.0,506688.0,1
1240,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal B,27817.0,506688.0,1
1241,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal B,27817.0,5566908.0,1
1242,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal B,27817.0,5598816.0,1
1243,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal B,27817.0,1901830.0,1
1244,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal B,27817.0,5129328.0,1
1245,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal B,27817.0,5574924.0,1
1246,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal B,27817.0,5714820.0,1
1247,Organo de Control Interno,INHABILITADO,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Mujer,Director General Paraestatal B,27817.0,5714820.0,1
1248,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,Subdirector de Area,27817.0,5714820.0,1
1249,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,Subdirector de Area,27817.0,105560.0,1
1250,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,Subdirector de Area,27817.0,506688.0,1
1251,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,Subdirector de Area,27817.0,506688.0,1
1252,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,Subdirector de Area,27817.0,506688.0,1
1253,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,Subdirector de Area,27817.0,506688.0,1
1254,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,Subdirector de Area,27817.0,506688.0,1
1255,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,Subdirector de Area,27817.0,506688.0,1
1256,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,Subadministrador,21667.0,506688.0,1
1257,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,Subadministrador,21667.0,263420.0,1
1258,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,Subadministrador,21667.0,1026576.0,1
1259,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,Subadministrador,21667.0,1098984.0,1
1260,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,Subadministrador,21667.0,1071084.0,1
1261,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,Subadministrador,21667.0,1129008.0,1
1262,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,Subadministrador,21667.0,968208.0,1
1263,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,Subadministrador,21667.0,968208.0,1
1264,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Arte y Cultura,Hombre,Jefe de Departamento,21667.0,968208.0,1
1265,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Arte y Cultura,Hombre,Jefe de Departamento,21667.0,600000.0,1
1266,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Arte y Cultura,Hombre,Jefe de Departamento,21667.0,600000.0,1
1267,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Arte y Cultura,Hombre,Jefe de Departamento,21667.0,125000.0,1
1268,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Arte y Cultura,Hombre,Jefe de Departamento,21667.0,600000.0,1
1269,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Arte y Cultura,Hombre,Jefe de Departamento,21667.0,600000.0,1
1270,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Arte y Cultura,Hombre,Jefe de Departamento,21667.0,600000.0,1
1271,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Arte y Cultura,Hombre,Jefe de Departamento,21667.0,600000.0,1
1272,Contraloría Interna,SUSPENSION,NEPOTISMO,Energía,Mujer,Jefe de Departamento,21667.0,105560.0,1
1273,Contraloría Interna,SUSPENSION,NEPOTISMO,Energía,Mujer,Jefe de Departamento,21667.0,105560.0,1
1274,Contraloría Interna,SUSPENSION,NEPOTISMO,Energía,Mujer,Jefe de Departamento,21667.0,506688.0,1
1275,Contraloría Interna,SUSPENSION,NEPOTISMO,Energía,Mujer,Jefe de Departamento,21667.0,506688.0,1
1276,Contraloría Interna,SUSPENSION,NEPOTISMO,Energía,Mujer,Jefe de Departamento,21667.0,506688.0,1
1277,Contraloría Interna,SUSPENSION,NEPOTISMO,Energía,Mujer,Jefe de Departamento,21667.0,506688.0,1
1278,Contraloría Interna,SUSPENSION,NEPOTISMO,Energía,Mujer,Jefe de Departamento,21667.0,506688.0,1
1279,Contraloría Interna,SUSPENSION,NEPOTISMO,Energía,Mujer,Jefe de Departamento,21667.0,506688.0,1
1280,Tribunal,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,Director General Paraestatal C,25666.0,506688.0,1
1281,Tribunal,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,Director General Paraestatal C,25666.0,1393885.0,1
1282,Tribunal,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,Director General Paraestatal C,25666.0,4095276.0,1
1283,Tribunal,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,Director General Paraestatal C,25666.0,4558056.0,1
1284,Tribunal,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,Director General Paraestatal C,25666.0,4672428.0,1
1285,Tribunal,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,Director General Paraestatal C,25666.0,3952152.0,1
1286,Tribunal,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,Director General Paraestatal C,25666.0,4753548.0,1
1287,Tribunal,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,Director General Paraestatal C,25666.0,4753548.0,1
1288,Contraloría Interna,SUSPENSION,CONFLICTO DE INTERÉS,Servicios,Mujer,Subdirector de Area,25666.0,4753548.0,1
1289,Contraloría Interna,SUSPENSION,CONFLICTO DE INTERÉS,Servicios,Mujer,Subdirector de Area,25666.0,260235.0,1
1290,Contraloría Interna,SUSPENSION,CONFLICTO DE INTERÉS,Servicios,Mujer,Subdirector de Area,25666.0,1085388.0,1
1291,Contraloría Interna,SUSPENSION,CONFLICTO DE INTERÉS,Servicios,Mujer,Subdirector de Area,25666.0,1084368.0,1
1292,Contraloría Interna,SUSPENSION,CONFLICTO DE INTERÉS,Servicios,Mujer,Subdirector de Area,25666.0,1196568.0,1
1293,Contraloría Interna,SUSPENSION,CONFLICTO DE INTERÉS,Servicios,Mujer,Subdirector de Area,25666.0,1073376.0,1
1294,Contraloría Interna,SUSPENSION,CONFLICTO DE INTERÉS,Servicios,Mujer,Subdirector de Area,25666.0,1201740.0,1
1295,Contraloría Interna,SUSPENSION,CONFLICTO DE INTERÉS,Servicios,Mujer,Subdirector de Area,25666.0,1201740.0,1
1296,Organo de Control Interno,SANCIÓN ECONÓMICA,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,Administrador,20814.0,1201740.0,1
1297,Organo de Control Interno,SANCIÓN ECONÓMICA,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,Administrador,20814.0,266460.0,1
1298,Organo de Control Interno,SANCIÓN ECONÓMICA,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,Administrador,20814.0,1183068.0,1
1299,Organo de Control Interno,SANCIÓN ECONÓMICA,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,Administrador,20814.0,1199772.0,1
1300,Organo de Control Interno,SANCIÓN ECONÓMICA,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,Administrador,20814.0,1149660.0,1
1301,Organo de Control Interno,SANCIÓN ECONÓMICA,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,Administrador,20814.0,1079160.0,1
1302,Organo de Control Interno,SANCIÓN ECONÓMICA,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,Administrador,20814.0,1075428.0,1
1303,Organo de Control Interno,SANCIÓN ECONÓMICA,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,Administrador,20814.0,1075428.0,1
1304,OIC,DESTITUCION,NEPOTISMO,Comunicación y Transporte,Hombre,Jefe de Departamento,20814.0,1075428.0,1
1305,OIC,DESTITUCION,NEPOTISMO,Comunicación y Transporte,Hombre,Jefe de Departamento,20814.0,126855.0,1
1306,OIC,DESTITUCION,NEPOTISMO,Comunicación y Transporte,Hombre,Jefe de Departamento,20814.0,608904.0,1
1307,OIC,DESTITUCION,NEPOTISMO,Comunicación y Transporte,Hombre,Jefe de Departamento,20814.0,608904.0,1
1308,OIC,DESTITUCION,NEPOTISMO,Comunicación y Transporte,Hombre,Jefe de Departamento,20814.0,608904.0,1
1309,OIC,DESTITUCION,NEPOTISMO,Comunicación y Transporte,Hombre,Jefe de Departamento,20814.0,608904.0,1
1310,OIC,DESTITUCION,NEPOTISMO,Comunicación y Transporte,Hombre,Jefe de Departamento,20814.0,608904.0,1
1311,OIC,DESTITUCION,NEPOTISMO,Comunicación y Transporte,Hombre,Jefe de Departamento,20814.0,608904.0,1
